record_id,doi,year,crossref_container,crossref_issn,title_similarity,issn_is_affilia,container_is_affilia,prefix_is_sage,not_social_work_issn,year_agrees,title
96629,10.1177/0886109907310463,2008,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,It's just that much harder: Multilayered hardship experiences of low-income mothers with disabilities
96630,10.1177/0886109907310462,2008,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Creating politicized spaces: Afghan immigrant women's stories of migration and displacement
96631,10.1177/0886109907310475,2008,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Identity, oppression, and power: Feminisms and intersectionality theory"
96632,10.1177/0886109908314334,2008,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Don't Wake Your Mother
96633,10.1177/0886109908324002,2008,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Haikus; Watutsi; Hebron
96634,10.1177/0886109907310503,2008,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,borderless and brazen: A poem against the German “u-not-y” insignificant; soul sister
96635,10.1177/0886109908314337,2008,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Two Truths; The Story Wants What It Cannot Have
96636,10.1177/0886109908319181,2008,Affilia,"0886-1099,1552-3020",0.75,True,True,True,True,True,Still Life With Grandmother
96637,10.1177/0886109907306342,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Without wages of benefits: Disconnected TANF recipients' struggles to achieve agency
96638,10.1177/0886109907306437,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Partner abuse and women's substance problems: From vulnerability to strength
96639,10.1177/0886109907306308,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The gift of winter wheat
96640,10.1177/0886109907306328,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Challenging the negative assumptions surrounding civil protection orders: A guide for advocates
96641,10.1177/0886109907306305,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women of the storm: Advocacy and organizing in post-Katrina New Orleans
96642,10.1177/0886109907302261,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Economic education for battered women: An evaluation of outcomes
96643,10.1177/0886109907302282,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Theorizing (In)equity for women in social work
96644,10.1177/0886109907302253,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Fighting stigma: An adolescent mother takes action
96645,10.1177/0886109907302260,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Desperate housewives: The case of Chinese Si-Nais in Hong Kong
96646,10.1177/0886109907302283,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Domestic violence training policies: Influence on participation in training and awareness of abuse
96647,10.1177/0886109907302582,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Globalization as a women's issue revisited
96648,10.1177/0886109906299048,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Sin papeles: Undocumented Mexicanas in the rural United States
96649,10.1177/0886109907299057,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The impact of feminism on social work students in Hong Kong
96650,10.1177/0886109907299058,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Bein' womanish: Womanist efforts in child saving during the progressive era: The founding of Mt. Meigs reformatory
96651,10.1177/0886109907299059,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Making a wish in Rwanda: The restoration of hope
96652,10.1177/0886109907299055,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The international sexual trafficking of women and children: A review of the literature
96653,10.1177/0886109906299049,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Surveillance and regulation: Control of women casino workers' bodies
96654,10.1177/0886109906295758,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Mothering under difficult circumstances: Challenges to working with battered women
96655,10.1177/0886109906295760,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Normative versus felt needs of women in the era of welfare reform
96656,10.1177/0886109906295834,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,What if poor women ran their own antipoverty programs?
96657,10.1177/0886109906295762,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women's ways of organizing: Strengths and struggles of women activists over time
96658,10.1177/0886109906295813,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women and disasters: Reflections on the anniversary of Katrina and Rita
96659,10.1177/0886109907302252,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Sometimes When We Juggle
96663,10.1177/0886109907299054,2007,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Ending sex trafficking of children in Atlanta
96664,10.1177/0886109906292130,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Adult daughters of battered women: Resistance and resilience in the face of danger
96665,10.1177/0086109906292313,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Cyberspace and child abuse images: A feminist perspective
96666,10.1177/0886109906292133,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Intimate partner violence and the workplace: Consequences and disclosure
96667,10.1177/0886109906292114,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women and men with mental illnesses: Voicing different service needs
96668,10.1177/0886109906292157,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,As feminists in the academy...
96669,10.1177/0886109906292175,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Virginia: A story of conflict in social work field education
96670,10.1177/0886109906288911,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Becoming ""one of the girls"": The transition to Lesbian in midlife"
96671,10.1177/0886109906288899,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,A tribute to susan schechter: The visions and struggles of the battered women's movement
96672,10.1177/0886109906288913,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Chicks aren't chickens: Women, poverty, and marriage in an orthodoxy of conservatism"
96673,10.1177/0886109906288910,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Mothers' child caregiving and employment commitments and choices in the context of rural poverty
96674,10.1177/0886109906288917,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Hail and farewell
96675,10.1177/0886109906288909,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Adolescent Latinas' adaptive functioning and sense of well-being
96676,10.1177/0886109906288902,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Fostering HOPE: A narrative case analysis of one teenage mother's pursuit of a college education
96677,10.1177/0886109905285842,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Speaking truth to power: Jane Addams's values base for peacemaking
96678,10.1177/0886109905286017,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,On the battleground of women's bodies: Mass rape in Bosnia-Herzegovina
96679,10.1177/0886109905285777,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Feminine virtue and feminist fervor: The impact of the women's international league for peace and freedom in the 1930s
96680,10.1177/0886109905279963,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"""You should know her but you don't"": A single woman brings Jeannette Rankin to the stage"
96681,10.1177/0886109905285772,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Remembering the women in Rwanda: When humans rely on the old concepts of war to resolve conflict
96682,10.1177/0886109905285822,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Rape as a tactic of war: Social and psychological perspectives
96683,10.1177/0886109905285787,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Women, war, and peace building"
96684,10.1177/0886109905285760,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Gender and war: The effects of armed conflict on women's health and mental health
96685,10.1177/0886109905285820,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The life and work of elise boulding: Honoring women as peacemakers
96686,10.1177/0886109905285773,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Harriet Tubman: Peacemaker and stateswoman
96687,10.1177/0886109905283138,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Changing my mind: An encounter with jane addams
96688,10.1177/0886109905283145,2006,Affilia,"0886-1099,1552-3020",0.994,True,True,True,True,True,"Professionalizing social work at the national levels: Women social work leaders, 1910-1982"
96689,10.1177/0886109905279869,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Law enforcement versus battered women: The conflict over the lautenberg amendment
96690,10.1177/0886109905283134,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: Where has my country gone?
96692,10.1177/0886109905283140,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Kitchen Table Recovery
96693,10.1177/0886109906288897,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,One of Those Streets
96694,10.1177/088610990602100415,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Blanche Wiesen Cook on Eleanor Roosevelt: An Interview
96695,10.1177/0886109905283141,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Magnum Opus; Overexposed; For L
96696,10.1177/0886109906288896,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,One Million Bras; Baltic Street in Blue
96697,10.1177/0886109906292155,2006,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Poetic Language From a Focus Group With African American HIV-Positive Women Over Age 50
96699,10.1177/0886109905279802,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The era of meanness: Welfare reform and barriers to a college degree
96700,10.1177/0886109905279807,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Naming our work
96701,10.1177/0886109905279803,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Trained volunteers as mental health counselors: Addressing the enormous shortage of trained counselors
96702,10.1177/0886109905279872,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Belief in personal control among low-income African American, Puerto Rican, and European American single mothers"
96703,10.1177/0886109905279801,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Lady boards of managers: Subjugated legacies of governance and administration
96704,10.1177/0886109905277611,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Survivors' opinions about mandatory reporting of domestic violence and sexual assault by medical professionals
96705,10.1177/0886109905277753,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"""Disease and delinquency know no color"": Syphilis and African American female delinquency"
96706,10.1177/0886109905277751,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The nature and impact of domestic violence across age cohorts
96707,10.1177/0886109905277610,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,When bodies need voices: Sharing stories of survival
96708,10.1177/0886109905277752,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Pride, prejudice, and a dose of shame: The meaning of public assistance"
96709,10.1177/0886109905277657,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Flora's vest: The personal is political is personal again
96710,10.1177/0886109905277615,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Addie hunton and the construction of an African American female peace perspective
96711,10.1177/0886109905277614,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The social construction of concealment among Chinese women in abusive marriages in Hong Kong
96712,10.1177/0886109905274547,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Combining caregiving and career: Experiences of social work faculty
96713,10.1177/0886109905274676,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Computer technology for the feminist classroom
96714,10.1177/0886109905274546,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Reexamining what we think we know: A lesson learned from Tamil refugees
96715,10.1177/0886109905274545,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The contribution of the sisters of mercy to the development of social welfare
96716,10.1177/0886109904272012,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Maggie Lena Walker and African American community development
96717,10.1177/0886109904272094,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Women, love, and intimacy ""gone wrong"": Fire, wind, and ice"
96718,10.1177/0886109904272117,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Battered women in shelters: Internal resources, well-being, and integration"
96719,10.1177/0886109904272062,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Progress for women faculty in social work academia
96720,10.1177/0886109904272115,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Katherine Kendall: A social work institution
96721,10.1177/0886109904272091,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Reading a poor woman's life: Issues and dilemmas
96722,10.1177/0886109904272011,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Devious Path of Reform
96724,10.1177/0886109905274614,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Let's Hear From You
96725,10.1177/0886109905277612,2005,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Undoing a Century of Progress?
96728,10.1177/0886109904268930,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Predicting gender-role attitudes among mothers and their adolescent daughters in Israel
96729,10.1177/0886109904268874,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Crone songs: Voices of lesbian elders on aging in a rural environment
96730,10.1177/0886109904268865,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Addressing the problem of domestic violence: How far have we come?
96731,10.1177/0886109904268868,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,War rape: New conceptualizations and responses
96732,10.1177/0886109904269053,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Strange bedfellows: Feminist advocates and U.S. Marines working to end violence
96733,10.1177/0886109904265789,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Dignity, financial literacy, and food, glorious food! The legacy of Kathy Goldman"
96734,10.1177/0886109904265805,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"""Family violence"": The language of legitimacy"
96735,10.1177/0886109904265785,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Paternalistic regulation of women: Exploring punitive sanctions in temporary assistance to needy families
96736,10.1177/0886109904265853,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,African American reformers' mission: Caring for our girls and women
96737,10.1177/0886109903262759,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Work and Social Support: Social Workers' Assessments of Male and Female Clients' Problems and Needs
96738,10.1177/0886109903262772,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Relationship Constellations and Dynamics of Low-Income Rural Mothers
96739,10.1177/0886109903262765,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Mentoring in the Careers of African American Women in Social Work Education
96740,10.1177/0886109903262753,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Social Support and Functioning of Nuclear Families Headed by Lesbian Couples
96741,10.1177/0886109903262755,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Campus-Based Women's Centers: A Review of Problems and Practices
96742,10.1177/0886109903262752,2004,Affilia,"0886-1099,1552-3020",0.233,True,True,True,True,True,Grading George W. on Women's Issues
96743,10.1177/0886109903260802,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Maryann Mahaffey: An Activist for All Seasons
96744,10.1177/0886109903260667,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Impact of Priest Sexual Abuse: Female Survivors' Narratives
96745,10.1177/0886109903261015,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Education and Training for Low-Income Women: An Elusive Goal
96746,10.1177/0886109903260666,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women Who Die Young: The Cumulative Disadvantage of Race
96747,10.1177/0886109903260663,2004,Affilia,"0886-1099,1552-3020",0.267,True,True,True,True,True,What a Terrible Waste!
96748,10.1177/0886109903260795,2004,Affilia,"0886-1099,1552-3020",0.989,True,True,True,True,True,"Racial and Ethnie Identity Development in White Mothers of Biracial, Black-White Children"
96749,10.1177/0886109904191002,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Affilia Policy on Ethical Standard Publishing
96750,10.1177/0886109903262771,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,One Social Workerã¢â‚¬â„¢s Retirement
96752,10.1177/0886109904265787,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Editorial: The Hidden War on the Poor
96753,10.1177/0886109904267095,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Farewell and Hail
96754,10.1177/0886109904265807,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Revolution From the Inside, Out"
96755,10.1177/088610990401900311,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Salud, Helen"
96756,10.1177/0886109904268937,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Herstory Writers Workshop
96757,10.1177/0886109904265828,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Domestic violence in the Orthodox Jewish home: A value-sensitive approach to recovery
96758,10.1177/088610990401900312,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,When the Killing of a Stranger Means the World
96759,10.1177/0886109904265806,2004,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Just Another Day
96760,10.1177/0886109903257550,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Focus-Group Methodology in Research with Incarcerated Women: Race, Power, and Collective Experience"
96761,10.1177/0886109903257623,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Transitional Supportive Housing Programs: Battered Women's Perspectives and Recommendations
96762,10.1177/0886109903257629,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Gender Biases in Child Welfare
96763,10.1177/0886109903257546,2003,Affilia,"0886-1099,1552-3020",0.163,True,True,True,True,True,How Much Inequality Can Democracy Manage?
96764,10.1177/0886109903257549,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,My Doctoral Journey: A Chinese Woman's Struggles
96765,10.1177/0886109903257548,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Preventing Developmental Disabilities and Promoting Maternal and Child Health: Women Organizing for Change
96766,10.1177/0886109903257547,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Linking Feminist Social Work and Feminist Theology in Light of Faith-Based Service Initiatives
96767,10.1177/0886109903254595,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Providing comprehensive case management services to urban women with HIV/AIDS and their families
96768,10.1177/0886109903254582,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Fundamentalism and social work
96769,10.1177/0886109903254581,2003,Affilia,"0886-1099,1552-3020",0.974,True,True,True,True,True,Feeling poor: The felt experience of low-income lone mothers
96770,10.1177/0886109903254578,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Translating principles into practice: Implementing the feminist and strengths perspectives in work with battered women
96771,10.1177/0886109903254580,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Developing empowerment and leadership: The case of immigrant women in Israel
96773,10.1177/0886109902239092,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Rethinking empowerment theory using a feminist lens: The importance of process
96774,10.1177/0886109902239095,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The journey from welfare to work: Learning from women living in poverty
96775,10.1177/0886109902239093,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The great disconnect
96776,10.1177/0886109902239096,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Incorporating spirituality in feminist social work perspectives
96777,10.1177/0886109902239097,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Social motherhood revisited
96778,10.1177/0886109902239100,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Heeding new voices: Gender-related herstories of Asian and Caribbean - Born elderly women
96779,10.1177/0886109903018002003,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The Supreme Court and women's rights: A new challenge
96780,10.1177/0886109903251423,2003,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Poem as Notes for a Film Script
96781,10.1177/0886109903251419,2003,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Negotiating the waves: Challenges of conducting in-prison and follow-up research with women
96782,10.1177/0886109903018002004,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,African American women at midlife: The relationship between spirituality and life satisfaction
96783,10.1177/0886109903018002005,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Social work, young women, and femininity"
96784,10.1177/0886109903018002007,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Social work response to domestic violence: Encouraging news from a new look
96785,10.1177/0886109903018002010,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Letter of encouragement to a survivor
96786,10.1177/0886109903251418,2003,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Globalization as a women's issue
96787,10.1177/0886109903018002008,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Does gender matter? Male and female participation in social work classrooms
96788,10.1177/0886109903254583,2003,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Animal Prayers: Perry Blue
96789,10.1177/0886109903018001019,2003,Affilia,"0886-1099,1552-3020",0.087,True,True,True,True,True,Mi Ok Song Bruining
96790,10.1177/0886109903018001018,2003,Affilia,"0886-1099,1552-3020",0.1,True,True,True,True,True,Jane Addams Sets the Record Straight
96791,10.1177/088610902237364,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Fuerza unida
96792,10.1177/088610902237359,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Constructing learning sites for solidarity and social action: Gender autobiography for consciousness raising
96793,10.1177/088610902237358,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Truths, half-truths, and nontruths about social security"
96794,10.1177/088610902237360,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Negotiating images: Popular culture, imagination, and hope in clinical social work practice"
96795,10.1177/088610902237361,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Raíces: Gender-conscious community building in Santiago, Chile"
96796,10.1177/0886109902017002001,2002,Affilia,"0000-0000,0886-1099",0.1,True,True,True,True,True,A deaf ear?
96797,10.1177/0886109902017002006,2002,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,A feminist approach to practice in working with midlife and older women with HIV/AIDs
96799,10.1177/0886109902017002004,2002,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Reflections on the art of social work practice: A metaphor from the drawing of a swan
96800,10.1177/0886109902017002003,2002,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Sisterhood is not enough: The invisibility of mothering in shelter practice with battered women
96801,10.1177/0886109902017001004,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The PTSD diagnosis: Is it good for women?
96802,10.1177/0886109902017001006,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Race and the politics of personal relationships: Focus on Black Canadian women
96803,10.1177/0886109902017001001,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,The art and power of the three Rs
96804,10.1177/0886109902017001003,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Something worth fighting for: Higher education for women on welfare
96805,10.1177/0886109902017001005,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Reflections on a rape trial: The role of rape myths and jury selection in the outcome of a trial
96806,10.1177/0886109902017001002,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Adding legal insult to injury: Battered women, their children, and the failure to protect"
96807,10.1177/0886109902173003,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Prenatal care for women who are addicted: Implications for gender-sensitive practice
96808,10.1177/0886109902017004001,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Introducing Women Creating Change
96809,10.1177/0886109902173006,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Older homeless women: Reframing the stereotype of the bag lady
96810,10.1177/0886109902173008,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Women of conscience: Jeannette Rankin and Barbara Lee
96811,10.1177/08809902017003003,2002,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Progress or complacency? Pay equity for women circa 2001
96812,10.1177/0886109902173005,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Women, work, and occupational segregation in the uniformed services"
96813,10.1177/0886109902173004,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Unraveling a relationship: Single motherhood and the practices of public housing
96814,10.1177/088610990201700301,2002,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Introducing Past and Present
96816,10.1177/08809902017003002,2002,Affilia,"0000-0000,0886-1099",1.0,True,True,True,True,True,Time for reform?
96817,10.1177/08861090122094389,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Where do you go when it's 40 below? Domestic violence among rural alaska native women
96818,10.1177/08861090122094352,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,A wolf in sheep's clothes? How welfare reform may threaten domestic violence services
96819,10.1177/08861090122094343,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Subjugated knowledge in gender-integrated social work education: Call for a dialogue
96820,10.1177/08861090122094361,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"""Sitting with the sick"": African American women's philanthropy"
96821,10.1177/08861090122094235,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Redefining abuse of women with disabilities: A paradox of limitation and expansion
96822,10.1177/08861090122094217,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Economic advocacy for survivors of domestic violence
96823,10.1177/08861090122094226,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Resilience among women survivors of child sexual abuse
96824,10.1177/08861090122094127,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Social work academia: Is the glass ceiling beginning to crack?
96825,10.1177/08861090122094154,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Taking account of men in the lives of teenage mothers
96826,10.1177/08861090122094145,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,An emancipatory principle for social work with survivors of male violence
96827,10.1177/08861090122094118,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Environment through a gendered lens: From person-in-environment to woman-in-environment
96828,10.1177/088610990101600304,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Rights, responsibility, and relationship: Motivations for women's social activism"
96829,10.1177/088610990101600303,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Empowering women through computer-mediated class participation
96830,10.1177/08861090122094181,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"Counting, Costs, and the Value of Caring Work"
96832,10.1177/08861090122094334,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,Faith in the Faith-Based Initiative?
96833,10.1177/088610990101600306,2001,Affilia,"0886-1099,1552-3020",1.0,True,True,True,True,True,"""Creating a little mischief"": A portrait of Mildred Jeffrey's 65 years as an activist"
