record_id,doi,year,signal,crossref_container,crossref_issn,issn_is_target,not_source_issn,container_is_target,signal_ok,title
97401,10.1111/j.1753-1411.2010.00038.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social welfare in Vietnam: A curse or blessing for poor children?
97402,10.1111/j.1753-1411.2010.00040.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Coping strategies and relapse of substance abusers: A case study of the therapeutic community program in Indonesia
97403,10.1111/j.1753-1411.2010.00039.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The impact of spiritual intelligence on the health of the elderly in Malaysia
97404,10.1111/j.1753-1411.2010.00037.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Higher education and the largest impoverished and marginalized group of the Indian population: Reviewing enrolment and access to higher education among Tribals 
97405,10.1111/j.1753-1411.2009.00036.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The reciprocal relationship between depressive symptoms and alcohol consumption: Group comparison by employment status
97406,10.1111/j.1753-1411.2009.00035.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Ageing in ""poor household"" or ageing into poverty? Tackling the policy dilemma of redistribution"
97407,10.1111/j.1753-1411.2009.00034.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social support and its correlation with loneliness and subjective well-being: A cross-cultural study of older Nepalese adults
97408,10.1111/j.1753-1411.2009.00032.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Implications of eurocentrism for social work education: Trivialization vis-á-vis skin color
97409,10.1111/j.1753-1411.2008.00016.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Sociocultural perceptions and patterns of cigarette and alcohol use among college students in Vietnam
97410,10.1111/j.1753-1411.2009.00030.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Occupational stress and psychological well-being in emergency services
97411,10.1111/j.1753-1411.2008.00015.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Center-based early childhood education and care in China: Policies, trends, and implications"
97412,10.1111/j.1753-1411.2008.00017.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Neither hybrid nor unique: A reinterpretation of the East Asian welfare regime
97413,10.1111/j.1753-1411.2009.00027.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,From successful family planning to the lowest of low fertility levels: Taiwan's dilemma
97414,10.1111/j.1753-1411.2009.00026.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Globalization, the welfare state and young people leaving state out-of-home care"
97415,10.1111/j.1753-1411.2009.00028.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The sufic paradigm for stress management and its contribution to a model of social work practice
97416,10.1111/j.1753-1411.2008.00021.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,A global review of new social risks and responses for children and their families
97417,10.1111/j.1753-1411.2008.00025.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Ageing society issues in korea
97418,10.1111/j.1753-1411.2008.00022.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The efficacy of a community-based project in a Chinese context
97419,10.1111/j.1753-1411.2008.00024.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social citizenship rights and the welfare circle dilemma: Attitudinal findings of two Chinese societies
97420,10.1111/j.1753-1411.2008.00023.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Family characteristics and traumatic consequences associated with the duration and frequency of sexual assault
97421,10.1111/j.1753-1411.2009.00033.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Towards establishing school social work in Malaysia
97422,10.1111/j.1753-1411.2009.00031.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Sex differences in perceived family functioning and family resources in hong kong families: Implications for social work practice
97423,10.1111/j.1753-1411.2009.00029.x,2009,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The current situation of retirement income provisions in Japan: Social security pension schemes and corporate pension plans
97424,10.1111/j.1753-1411.2008.00013.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Developmentalism in Korea: A useful tool for explaining the role of social security in the reduction of poverty and inequality
97425,10.1111/j.1753-1411.2008.00014.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Is the Mongolian health sector ready for a sector-wide approach?
97426,10.1111/j.1753-1411.2008.00011.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Impacts of demographics on citizen's access to information: An empirical study of district Dera Ismail Khan, North Western Frontier Province, Pakistan"
97427,10.1111/j.1753-1411.2008.00012.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Promotion of rural health: Experience of an Indian NGO
97428,10.1111/j.1753-1411.2008.00007.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,History of the care of displaced children in Korea
97429,10.1111/j.1753-1411.2008.00010.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Overall successful aging: Its factorial structure and predictive factors
97430,10.1111/j.1753-1411.2008.00006.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social work education in Mainland China: Development and issues
97431,10.1111/j.1753-1411.2008.00009.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Redefining welfare: Australian social policy and practice
97432,10.1111/j.1753-1411.2008.00008.x,2008,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social protection in Vietnam and obstacles to progressivity
