record_id,journal_name,year,current_doi,proposed_doi,tier,method,title_similarity,journal_verdict,journal_basis,author_overlap,title
119603,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3481,10.15453/0191-5096.3481,A,oai_rule,1.0,match,name,1.0,Review of <em>Left and Right and Global Politics.</em> Alain Noel and Jean- Philippe Therien. Reviewed by Josephine Chaumba.
119604,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3483,10.15453/0191-5096.3483,A,oai_rule,1.0,match,name,1.0,Review of <em>Cracks in the Pavement: Social Change and Resilience in Poor Neighborhoods.</em> Martin Sdnchez-Jankowski. Reviewed by James Midgley.
119605,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3477,10.15453/0191-5096.3477,A,oai_rule,1.0,match,name,1.0,"Reaching Beyond the ""Moron"": Eugenic Control of Secondary Disability Groups"
119606,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3482,10.15453/0191-5096.3482,A,oai_rule,1.0,match,name,1.0,Review of <em>Men on a Mission: Valuing Youth Work in our Communities.</em> William Mardiglio. Reviewed by Will Rainford.
119607,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3476,10.15453/0191-5096.3476,A,oai_rule,1.0,match,name,1.0,Parental Cognitive Disabilities and Child Protection Services: The Need for Human Capacity Building
119608,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3484,10.15453/0191-5096.3484,A,oai_rule,1.0,match,name,1.0,"Review of <em>Social Security, the Economy and Development.</em> James Midgley and Kwong Leung Tang (Eds.). Reviewed by Martin B. Tracy."
119609,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3487,10.15453/0191-5096.3487,A,oai_rule,1.0,match,name,1.0,Review of <em>City of Disorder: How the Quality of Life Campaign Transformed New York Politics.</em> Alex Vitale. Reviewed by Stephen Pimpare.
119610,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3486,10.15453/0191-5096.3486,A,oai_rule,1.0,match,name,1.0,Review of <em>Chinese Americans and the Politics of Race and Culture.</em> Sucheng Chan and Madeline Y Hsu (Eds). Reviewed by Julian Chun-Chung Chow.
119611,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3485,10.15453/0191-5096.3485,A,oai_rule,1.0,match,name,1.0,Review of <em>Globalization and International Social Work: Postmodern Change and Challenge.</em> Malcolm Payne and Gurid Aga Askeland. Reviewed by James Midgley.
119612,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3488,10.15453/0191-5096.3488,A,oai_rule,1.0,match,name,1.0,Review of <em>Rightward Bound: Making America Conservative in the 1970s.</em> Bruce J. Schulman and Julian E. Zeliger. Reviewed by James Midgley.
119613,The Journal of Sociology & Social Welfare,2009,oai:scholarworks.wmich.edu:jssw-3489,10.15453/0191-5096.3489,A,oai_rule,1.0,match,name,1.0,"Review of <em>The Gender Impact of Social Security Reform.</em> Estelle James, Alejandra Cox Edwards and Rebecca Wong. Reviewed by Silvia Borzutsky."
119614,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3491,10.15453/0191-5096.3491,A,oai_rule,1.0,match,name,1.0,The President's Emergency Plan for AIDS Relief (PEPFAR): A Social Work Ethical Analysis and Recommendations
119615,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3493,10.15453/0191-5096.3493,A,oai_rule,1.0,match,name,1.0,Exploring Homeowner Opposition to Public Housing Developments
119616,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3492,10.15453/0191-5096.3492,A,oai_rule,1.0,match,name,1.0,Confronting Oppression not Enhancing Functioning: The Role of Social Workers within Postmodern Practice
119617,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3494,10.15453/0191-5096.3494,A,oai_rule,1.0,match,name,1.0,Evaluation of the House of Healing: An Alternative to Female Incarceration
119618,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3495,10.15453/0191-5096.3495,A,oai_rule,1.0,match,name,1.0,Social Justice Implications of the Organism Metaphor
119619,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3496,10.15453/0191-5096.3496,A,oai_rule,1.0,match,name,1.0,"""Like a Prison!"": Homeless Women's Narratives of Surviving Shelter"
119620,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3498,10.15453/0191-5096.3498,A,oai_rule,1.0,match,name,1.0,"Institutional Structures of Opportunity in Refugee Resettlement: Gender, Race/ethnicity, and Refugee NGOs"
119621,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3497,10.15453/0191-5096.3497,A,oai_rule,1.0,match,name,1.0,The Changing Nature of Accountability in Administrative Practice
119622,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3499,10.15453/0191-5096.3499,A,oai_rule,1.0,match,name,1.0,"Review of <em>Inheriting the City: The Children of Immigrants Come of Age.</em> Philip Kasinitz, John H. Mollenkopf, Mary C. Waters and Jennifer Holdaway. Reviewed by Joanna Doran."
119623,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3502,10.15453/0191-5096.3502,A,oai_rule,1.0,match,name,1.0,"Review of <em>Health Disparities in the United States: Social Class, Race, Ethnicity, and Health.</em> Donald A. Barr. Reviewed by Krista Drescher-Burke."
119624,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3500,10.15453/0191-5096.3500,A,oai_rule,1.0,match,name,1.0,"Review of <em>Culture and the Welfare State.</em> Wim van Oorschot, Michael Opielka and Birgit Pfau-Effinger (Eds.). Reviewed by James Midgley."
119625,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3501,10.15453/0191-5096.3501,A,oai_rule,1.0,match,name,1.0,Review of <em>God's Heart has No Borders: How Religious Activists are Working for Immigrant Rights.</em> Pierrette Hondagneu-Sotelo. Reviewed by Jennifer Morazes.
119626,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3503,10.15453/0191-5096.3503,A,oai_rule,1.0,match,name,1.0,"Review of <em>Adoption in the United States: A Reference for Families, Professionals, and Students.</em> Martha J. Henry and Daniel Pollack. Reviewed by Dorinda N. Noble."
119627,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3506,10.15453/0191-5096.3506,A,oai_rule,1.0,match,name,1.0,"Review of <em>The Latino Threat: Constructing Immigrants, Citizens, and the Nation.</em> Leo R. Chavez. Reviewed by Barbara Robles."
119628,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3509,10.15453/0191-5096.3509,A,oai_rule,1.0,match,name,1.0,Review of <em>The Nordic Model: Scandinavia Since 1945.</em> Mary Hilson. Reviewed by Anupama Jacob.
119629,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3505,10.15453/0191-5096.3505,A,oai_rule,1.0,match,name,1.0,Review of <em>When Mothers Kill: Interviews from Prison.</em> Michelle Oberman and Cheryl Meyer. Reviewed by Mary Ann Kanieski.
119630,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3507,10.15453/0191-5096.3507,A,oai_rule,1.0,match,name,1.0,Review of <em>The Politics of Identity: Solidarity Building Among America's Working Poor.</em> Erin E. O'Brien. Reviewed by Robert D. Weaver.
119631,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3510,10.15453/0191-5096.3510,A,oai_rule,1.0,match,name,1.0,"Review of <em>Against the Wall: Poor, Young, Black and Male. Elijah Anderson.</em> Reviewed by Paul G. Wright."
119632,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3508,10.15453/0191-5096.3508,A,oai_rule,1.0,match,name,1.0,"Review of <em>Citizens and Paupers: Relief, Rights, and Race, from the Freedmen's Bureau to Workfare.</em> Chad Alan Goldberg. Reviewed by James Midgley."
119633,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3504,10.15453/0191-5096.3504,A,oai_rule,1.0,match,name,1.0,Review of <em>Reassembling Social Security: A Survey of Pensions and Health Care Reforms in Latin America.</em> Carmelo Mesa-Lago. Reviewed by James Midgley
119634,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3512,10.15453/0191-5096.3512,A,oai_rule,1.0,match,name,1.0,"Liminal Living at an Extended Stay Hotel: Feeling ""Stuck"" in a Housing Solution"
119635,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3514,10.15453/0191-5096.3514,A,oai_rule,1.0,match,name,1.0,Reconstructing Citizenship in a Global Economy: How Restricting Immigrants from Welfare Undermines Social Rights for U.S. Citizens
119636,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3515,10.15453/0191-5096.3515,A,oai_rule,1.0,match,name,1.0,Why You Should Care About the Threatened Middle Class
119637,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3516,10.15453/0191-5096.3516,A,oai_rule,1.0,match,name,1.0,Skew Selection Theory Applied to the Wealth and Welfare of Nations
119638,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3519,10.15453/0191-5096.3519,A,oai_rule,1.0,match,name,1.0,"Review of <em>Both Sides Now: The Story of School Desegregation's Graduates.</em> Amy Stuart Wells, Jennifer Jellison Holme, Anita Revilla, and Awo Korantemaa Ayamda. Reviewed by Kala Chakradher."
119639,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3518,10.15453/0191-5096.3518,A,oai_rule,1.0,match,name,1.0,Preventing Violence in Low-Income Communities: Facilitating Residents' Ability to Intervene in Neighborhood Problems
119640,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3517,10.15453/0191-5096.3517,A,oai_rule,1.0,match,name,1.0,Women's Rights=Human Rights: Pakistani Women against Gender Violence
119641,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3522,10.15453/0191-5096.3522,A,oai_rule,1.0,match,name,1.0,Review of <em>The Politics of Exclusion: The Failure of Race-Neutral Policies in Urban America.</em> Leland T. Saito. Reviewed by Jaehee Yi.
119642,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3521,10.15453/0191-5096.3521,A,oai_rule,1.0,match,name,1.0,"Review of <em>Indigenous Social Work Around the World: Towards Culturally Relevant Education and Practice.</em> Mel Gray, John Coates, and Michael Yellowbird (Eds.). Reviewed by Jon K. Matsuoka."
119643,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3523,10.15453/0191-5096.3523,A,oai_rule,1.0,match,name,1.0,"Review of <em>Our Bodies, Our Crimes: The Policing of Women's Reproduction in America.</em> Jeanne Flavin. Reviewed by Debra Durham."
119644,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3520,10.15453/0191-5096.3520,A,oai_rule,1.0,match,name,1.0,Review of <em>Towards Positive Youth Development: Transforming Schools and Community Programs.</em> Marybeth Shinn and Hirokazu Yoshikawa (Eds.). Reviewed by Amy D. Benton.
119645,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3524,10.15453/0191-5096.3524,A,oai_rule,1.0,match,name,1.0,Review of <em>Women's Health and Social Change.</em> Ellen Annandale. Reviewed by Marcia Russell.
119646,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3525,10.15453/0191-5096.3525,A,oai_rule,1.0,match,name,1.0,Review of <em>Homelessness in America (3 volumes).</em> Robert Hartman McNamara. Reviewed by John Q. Hodges.
119647,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3528,10.15453/0191-5096.3528,A,oai_rule,1.0,match,name,1.0,Review of <em>The Delinquent Girl.</em> Margaret A. Zahn (Ed.). Reviewed by Cara Pohle.
119648,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3529,10.15453/0191-5096.3529,A,oai_rule,1.0,match,name,1.0,Review of <em>The Legacy of Edward W. Said.</em> William Spanos. Reviewed by James Midgley.
119649,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3527,10.15453/0191-5096.3527,A,oai_rule,1.0,match,name,1.0,"Review of <em>Childhood, Youth and Social Work in Transformation: Implications for Policy and Practice.</em> Lynne M. Nebell, Jeffrey J. Shook, and Janet L. Finn. Reviewed by Ann Reyes Robbins."
119650,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3526,10.15453/0191-5096.3526,A,oai_rule,1.0,match,name,1.0,"Review of <em>Children Families and Social Exclusion: New Approaches to Prevention.</em> Kate Morris, Marian Barnes, and Paul Mason. Reviewed by James Midgley."
119651,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3532,10.15453/0191-5096.3532,A,oai_rule,1.0,match,name,1.0,Dereliction of Duty: Training Schools for Delinquent Parents in the 1940s
119652,The Journal of Sociology & Social Welfare,2016,oai:scholarworks.wmich.edu:jssw-3533,10.15453/0191-5096.3533,A,oai_rule,1.0,match,name,1.0,The Burden of Colonial Debt and Indebtedness in Second Generation Filipino American Families
119653,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3534,10.15453/0191-5096.3534,A,oai_rule,1.0,match,name,1.0,Life History and Narrative Analysis: Feminist Methodologies Contextualizing Black Women's Experiences with Severe Mental Illness
119654,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3537,10.15453/0191-5096.3537,A,oai_rule,1.0,match,name,1.0,Work Characteristics and Family Routines in Low-Wage Families
119655,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3540,10.15453/0191-5096.3540,A,oai_rule,1.0,match,name,1.0,"""Everything has Changed"": Narratives of the Vietnamese American community in Post-Katrina Mississippi"
119656,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3541,10.15453/0191-5096.3541,A,oai_rule,1.0,match,name,1.0,Social Work and Civic Engagement: The Political Participation of Professional Social Workers
119657,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3544,10.15453/0191-5096.3544,A,oai_rule,1.0,match,name,1.0,Volunteer Patterns of Mid- and Later Life American Couples
119658,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3545,10.15453/0191-5096.3545,A,oai_rule,1.0,match,name,1.0,Bringing the Organization Back In: The Role of Bureaucratic Churning in Early TANF Caseload Declines in Illinois
119659,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3546,10.15453/0191-5096.3546,A,oai_rule,1.0,match,name,1.0,Review of <em>Lineages of Despotism and Development: British Colonialism and State Power.</em> Matthew Lange. Reviewed by James Midgley.
119660,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3549,10.15453/0191-5096.3549,A,oai_rule,1.0,match,name,1.0,Review of <em>Reforming Child Welfare.</em> Olivia Golden. Reviewed by Leroy H. Pelton.
119661,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3548,10.15453/0191-5096.3548,A,oai_rule,1.0,match,name,1.0,Review of <em>More than Just Race: Being Black and Poor in the Inner City.</em> William Julius Wilson. Reviewed by Marguerite G. Rosenthal.
119662,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3547,10.15453/0191-5096.3547,A,oai_rule,1.0,match,name,1.0,Review of <em>Rebuild America: Solving the Economic Crisis Through Civic Works.</em> Scott Myers-Lipton. Reviewed by Frank Stricker.
119663,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3550,10.15453/0191-5096.3550,A,oai_rule,1.0,match,name,1.0,Review of <em>Remembering our Childhood: How Memory Betrays Us.</em> Karl Sabbagh. Reviewed by Susan P. Robbins.
119664,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3551,10.15453/0191-5096.3551,A,oai_rule,1.0,match,name,1.0,"Review of <em>How it Works: Recovering Citizens in Post-Welfare Philadelphia.</em> Robert P. Fairbanks, II. Reviewed by Jennifer R. Zelnick."
119665,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3552,10.15453/0191-5096.3552,A,oai_rule,1.0,match,name,1.0,Review of <em>Why David Sometimes Wins.</em> Marshall Ganz. Reviewed by Ed Marakovitz.
119666,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3553,10.15453/0191-5096.3553,A,oai_rule,1.0,match,name,1.0,"Review of <em>Negotiating Justice: Progressive Lawyering, Low Income Clients, and the Quest for Social Change.</em> Corey S. Shdaimah. Reviewed by Lolita Buckner Inniss."
119667,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3554,10.15453/0191-5096.3554,A,oai_rule,1.0,match,name,1.0,"Review of <em>Contemporary Chinese America: Immigration, Ethnicity, and Community Transformation.</em> Min Zhou. Reviewed by Shehong Chen."
119668,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3555,10.15453/0191-5096.3555,A,oai_rule,1.0,match,name,1.0,"Review of <em>Longing and Belonging: Parents, Children, and Consumer Culture.</em> Allison J. Pugh. Reviewed by Cheryl Najarian Souza."
119669,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3556,10.15453/0191-5096.3556,A,oai_rule,1.0,match,name,1.0,"Review of <em>Essential Skills of Social Work Practice: Assessment, Intervention, and Evaluation.</em> Thomas O'Hare. Reviewed by Karen M. VanDeusen."
119670,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3559,10.15453/0191-5096.3559,A,oai_rule,1.0,match,name,1.0,Perspectives of Employed People Experiencing Homelessness of Self and Being Homeless: Challenging Socially Constructed Perceptions and Stereotypes
119671,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3561,10.15453/0191-5096.3561,A,oai_rule,1.0,match,name,1.0,"Out of the Frying Pan, Into the Fire: Trauma in the Lives of Homeless Youth Prior to and During Homelessness"
119672,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3560,10.15453/0191-5096.3560,A,oai_rule,1.0,match,name,1.0,The Economics of Being Young and Poor: How Homeless Youth Survive in Neo-liberal Times
119673,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3563,10.15453/0191-5096.3563,A,oai_rule,1.0,match,name,1.0,"Housing for People with Serious Mental Illness: Approaches, Evidence, and Transformative Change"
119674,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3562,10.15453/0191-5096.3562,A,oai_rule,1.0,match,name,1.0,The Limits of Social Capital: An Examination of Immigrants' Housing Challenges in Calgary
119675,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3566,10.15453/0191-5096.3566,A,oai_rule,1.0,match,name,1.0,Review of <em>The Idea of Justice.</em> Amartia Sen. Reviewed by David G. Gil
119676,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3565,10.15453/0191-5096.3565,A,oai_rule,1.0,match,name,1.0,Progressive Housing Policy in the 21st Century: A Contrarian View
119677,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3564,10.15453/0191-5096.3564,A,oai_rule,1.0,match,name,1.0,"Representations of Homelessness in Four Canadian Newspapers: Regulation, Control, and Social Order"
119678,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3567,10.15453/0191-5096.3567,A,oai_rule,1.0,match,name,1.0,"Review of <em>Freefall: America, Markets and the Sinking of the World Economy.</em> Joseph E. Stiglitz. Reviewed by Helen Lachs Ginsburg."
119679,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3568,10.15453/0191-5096.3568,A,oai_rule,1.0,match,name,1.0,"Review of <em>Race, Place, and Environmental Justice after Hurricane Katrina: Struggles to Reclaim, Rebuild, and Revitalize New Orleans and the Gulf Coast.</em> Robert Bullard and Beverly Wright, Eds."
119680,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3569,10.15453/0191-5096.3569,A,oai_rule,1.0,match,name,1.0,"Review of <em>The War on Welfare: Family, Poverty, and Politics in Modern America.</em> Marisa Chappell. Reviewed by John M. Herrick."
119681,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3571,10.15453/0191-5096.3571,A,oai_rule,1.0,match,name,1.0,"Review of <em>Work-Life Policies.</em> Ann C. Crouter and Alan Booth, Eds. Reviewed by Marguerite G. Rosenthal."
119682,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3570,10.15453/0191-5096.3570,A,oai_rule,1.0,match,name,1.0,"Review of <em>Formal and Informal Work: The Hidden Work Regime in Europe.</em> Birgit Pfau-Effinger, Lluis Flaquer and Per H. Jensen, Eds. Reviewed by James Midgley."
119683,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3572,10.15453/0191-5096.3572,A,oai_rule,1.0,match,name,1.0,Review of <em>The Housing Policy Revolution: Networks and Neighborhoods.</em> David J. Erickson. Reviewed by Corianne P. Scally.
119684,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3573,10.15453/0191-5096.3573,A,oai_rule,1.0,match,name,1.0,Review of <em>Needed by Nobody: Homelessness and Humanness in Post-Socialist Russia.</em> Tova Hojdestrand. Reviewed by Sviatlana Smashnaya.
119685,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3575,10.15453/0191-5096.3575,A,oai_rule,1.0,match,name,1.0,Review of <em>'Til Death or Distance Do Us Part: Love and Marriage in African America.</em> Frances Smith Foster. Reviewed by Shannon Butler-Mokoro.
119686,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3574,10.15453/0191-5096.3574,A,oai_rule,1.0,match,name,1.0,"Review of <em>The People Shall Rule: ACORN, Community Organizing, and the Struggle for Economic Justice.</em> Robert Fisher, Ed. Reviewed by Elizabeth Beck."
119687,The Journal of Sociology & Social Welfare,2010,oai:scholarworks.wmich.edu:jssw-3576,10.15453/0191-5096.3576,A,oai_rule,1.0,match,name,1.0,Review of <em>Doing Time Together: Love and Family in the Shadow of the Prison. Megan Comfort.</em> Reviewed by Jonah A. Siegel.
119688,The Journal of Sociology & Social Welfare,2016,oai:scholarworks.wmich.edu:jssw-3578,10.15453/0191-5096.3578,A,oai_rule,1.0,match,name,1.0,Assessing Access to Social Services in Emerging Systems: A Conceptual Approach
119689,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3584,10.15453/0191-5096.3584,A,oai_rule,1.0,match,name,1.0,Should I Stay or Should I Go? Why Applicants Leave the Extended Welfare Application Process
119690,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3582,10.15453/0191-5096.3582,A,oai_rule,1.0,match,name,1.0,Protecting Older Workers: The Failure of the Age Discrimination in Employment Act of 1967
119691,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3583,10.15453/0191-5096.3583,A,oai_rule,1.0,match,name,1.0,"Attitudes, Behavior, and Social Practice"
119692,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3585,10.15453/0191-5096.3585,A,oai_rule,1.0,match,name,1.0,U.S. Immigration Policy and Immigrant Children's Well-being: The Impact of Policy Shifts
119693,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3586,10.15453/0191-5096.3586,A,oai_rule,1.0,match,name,1.0,Analyzing the Poverty Reduction Effectiveness of the Canadian Provinces: Do Political Parties Matter?
119694,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3587,10.15453/0191-5096.3587,A,oai_rule,1.0,match,name,1.0,The Differentiated Impact of Bridging and Bonding Social Capital on Economic Well-Being: An Individual Level Perspective
119695,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3588,10.15453/0191-5096.3588,A,oai_rule,1.0,match,name,1.0,Inabel Burns Lindsay: Social Work Pioneer Contributor to Practice and Education through a Socio-cultural Perspective
119696,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3589,10.15453/0191-5096.3589,A,oai_rule,1.0,match,name,1.0,Surviving the Early Years of the Personal Responsibility and Work Opportunity Reconciliation Act
119697,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3590,10.15453/0191-5096.3590,A,oai_rule,1.0,match,name,1.0,Review of The Uses of Pessimism: A Review Essay. <em>The Uses of Pessimism and the Danger of False Hope.</em> Roger Scruton. Reviewed by Paul Adams.
119698,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3591,10.15453/0191-5096.3591,A,oai_rule,1.0,match,name,1.0,"Review of <em>Social Work and Social Development: Theories and Skills for Developmental Social Work.</em> James Midgley & Amy Conley, Eds. Reviewed by Margaret Lombe."
119699,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3594,10.15453/0191-5096.3594,A,oai_rule,1.0,match,name,1.0,Review of <em>Myth of the Social Volcano: Perceptions of Inequality and Distributive Injustice in Contemporary China.</em> Martin King Whyte. Reviewed by Richard Levy.
119700,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3595,10.15453/0191-5096.3595,A,oai_rule,1.0,match,name,1.0,"Review of <em>Contesting Development: Critical Struggles for Social Change.</em> Philip McMichael, Ed. Reviewed by Andrew Gibbs."
119701,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3592,10.15453/0191-5096.3592,A,oai_rule,1.0,match,name,1.0,"Review of <em>A Dream Deferred: How Social Work Lost its Way and What Can Be Done.</em> David Stoesz, Howard Jacob Karger, and Terry Carrilio. Reviewed by Michael Reisch."
119702,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3593,10.15453/0191-5096.3593,A,oai_rule,1.0,match,name,1.0,Review of <em>The New Jim Crow in the Age of Colorblindness.</em> Michelle Alexander. Reviewed by Marguerite G. Rosenthal.
119703,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3596,10.15453/0191-5096.3596,A,oai_rule,1.0,match,name,1.0,Review of <em>Economic Sociology: A Systematic Inquiry.</em> Alejandro Portes. Reviewed by Eric Cheney.
119704,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3600,10.15453/0191-5096.3600,A,oai_rule,1.0,match,name,1.0,Humanitarian Aid and the Struggle for Peace and Justice: Organizational Innovation after a Blind Date
119705,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3601,10.15453/0191-5096.3601,A,oai_rule,1.0,match,name,1.0,Civil Resistance and the Corruption-Violence Nexus
119706,The Journal of Sociology & Social Welfare,2011,oai:scholarworks.wmich.edu:jssw-3599,10.15453/0191-5096.3599,A,oai_rule,1.0,match,name,1.0,Thinking about Peace Today
